Id,IsDeleted,CampaignId,LeadId,ContactId,Status,HasResponded,IsPrimary,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,FirstRespondedDate
00v1R00001UeTK8QAN,0,701360000008VoEAAU,,,Responded,1,0,2018-11-13,00536000006DZLrAAO,2018-11-13,00536000006DZLrAAO,11/13/18 14:36,2018-11-13
00v1R00001RRiGnQAL,0,Developer-Edition,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 2:49,2018-10-30
00v1R00001RQwNHQA1,0,Benchmark-Report,,,Responded,1,0,2018-10-24,00536000006DZLrAAO,2018-10-24,00536000006DZLrAAO,10/24/18 7:48,2018-10-24
00v1R00001RQwNqQAL,0,Benchmark-Report,,0031R00001vRCIiQAO,Responded,1,1,2018-10-24,00536000006DZLrAAO,2018-10-24,00536000006DZLrAAO,11/9/18 8:31,2018-10-24
00v1R00001RRappQAD,0,70136000000m1cHAAQ,,0031R00001vRCIiQAO,Responded,1,1,2018-10-29,00536000006DZLrAAO,2018-10-29,00536000006DZLrAAO,11/9/18 8:31,2018-10-29
00v1R00001RSBuyQAH,0,70136000000lpwoAAA,,0031R00001vRCIiQAO,Responded,1,1,2018-11-05,00536000006DZLrAAO,2018-11-05,00536000006DZLrAAO,11/9/18 8:31,2018-11-05
00v1R00001RSNqfQAH,0,701360000011bW1AAI,,0031R00001vRCIiQAO,Responded,1,1,2018-11-06,00536000006DZLrAAO,2018-11-06,00536000006DZLrAAO,11/9/18 8:31,2018-11-06
00v1R00001RQwO0QAL,0,701360000011hoxAAA,,,Responded,1,0,2018-10-24,00536000006DZLrAAO,2018-10-24,00536000006DZLrAAO,10/24/18 8:30,2018-10-24
00v1R00001RQwOKQA1,0,701360000008Vo9AAE,,,Responded,1,0,2018-10-24,00536000006DZLrAAO,2018-10-24,00536000006DZLrAAO,10/24/18 8:51,2018-10-24
00v1R00001RQwU3QAL,0,Benchmark-Report,,,Responded,1,0,2018-10-24,00536000006DZLrAAO,2018-10-24,00536000006DZLrAAO,10/24/18 11:51,2018-10-24
00v1R00001RQwUNQA1,0,Benchmark-Report,,,Responded,1,0,2018-10-24,00536000006DZLrAAO,2018-10-24,00536000006DZLrAAO,10/24/18 12:13,2018-10-24
00v1R00001RQwVzQAL,0,701360000011dv8AAA,,,Responded,1,0,2018-10-24,00536000006DZLrAAO,2018-10-24,00536000006DZLrAAO,10/24/18 13:10,2018-10-24
00v1R00001RQwuAQAT,0,Benchmark-Report,,,Responded,1,0,2018-10-24,00536000006DZLrAAO,2018-10-24,00536000006DZLrAAO,10/24/18 14:37,2018-10-24
00v1R00001RQwuoQAD,0,Developer-Edition,,,Responded,1,0,2018-10-24,00536000006DZLrAAO,2018-10-24,00536000006DZLrAAO,10/24/18 14:43,2018-10-24
00v1R00001RQwuzQAD,0,701360000008Vo9AAE,,,Responded,1,0,2018-10-24,00536000006DZLrAAO,2018-10-24,00536000006DZLrAAO,10/24/18 14:45,2018-10-24
00v1R00001RRiKzQAL,0,Benchmark-Report,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 6:35,2018-10-30
00v1R00001RRiU1QAL,0,Benchmark-Report,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 8:06,2018-10-31
00v1R00001RR0HnQAL,0,701360000008Vo9AAE,,,Attended,1,0,2018-10-24,00536000006DZLrAAO,2018-10-30,00536000006DZLrAAO,10/30/18 22:26,2018-10-24
00v1R00001RRbzkQAD,0,Benchmark-Report,,,Responded,1,0,2018-10-29,00536000006DZLrAAO,2018-10-29,00536000006DZLrAAO,10/29/18 18:48,2018-10-29
00v1R00001UegSRQAZ,0,701360000008VoEAAU,,,Responded,1,0,2018-11-14,00536000006DZLrAAO,2018-11-14,00536000006DZLrAAO,11/14/18 19:01,2018-11-14
00v1R00001RRiWPQA1,0,Developer-Edition,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 11:16,2018-10-31
00v1R00001RQwzUQAT,0,Benchmark-Report,,,Responded,1,0,2018-10-24,00536000006DZLrAAO,2018-10-24,00536000006DZLrAAO,10/24/18 15:21,2018-10-24
00v1R00001RQx25QAD,0,Benchmark-Report,,,Responded,1,0,2018-10-24,00536000006DZLrAAO,2018-10-24,00536000006DZLrAAO,10/24/18 15:35,2018-10-24
00v1R00001RRk06QAD,0,Developer-Edition,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 12:46,2018-10-31
00v1R00001RRk0LQAT,0,70136000000lwESAAY,,,On Demand,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 13:05,2018-10-31
00v1R00001RRk0uQAD,0,70136000000lwDjAAI,,,On Demand,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 13:09,2018-10-31
00v1R00001RRk0zQAD,0,701360000011dv8AAA,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 13:10,2018-10-31
00v1R00001RRk1JQAT,0,70136000000lpwoAAA,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 13:12,2018-10-31
00v1R00001RRk1TQAT,0,70136000000lwEcAAI,,,On Demand,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 13:14,2018-10-31
00v1R00001RRk1YQAT,0,Benchmark-Report,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 13:16,2018-10-31
00v1R00001RRk1dQAD,0,70136000000m3j9AAA,,,On Demand,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 13:17,2018-10-31
00v1R00001RRk1sQAD,0,701360000008Vo9AAE,,,On Demand,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 13:19,2018-10-31
00v1R00001RRk22QAD,0,70136000000lsQYAAY,,,On Demand,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 13:20,2018-10-31
00v1R00001RRk27QAD,0,70136000000loDTAAY,,,On Demand,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 13:20,2018-10-31
00v1R00001RRk2CQAT,0,AML-Webinar,,,On Demand,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 13:20,2018-10-31
00v1R00001RRk2HQAT,0,701360000011jIpAAI,,,On Demand,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 13:20,2018-10-31
00v1R00001RRk2MQAT,0,701360000011ZRkAAM,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 13:21,2018-10-31
00v1R00001RRk2lQAD,0,70136000000lpweAAA,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 13:24,2018-10-31
00v1R00001RRk35QAD,0,701360000011khcAAA,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 13:26,2018-10-31
00v1R00001RRk36QAD,0,70136000000lsymAAA,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 13:26,2018-10-31
00v1R00001RRk37QAD,0,701360000011hoxAAA,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 13:26,2018-10-31
00v1R00001RRk3FQAT,0,701360000011esHAAQ,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 13:28,2018-10-31
00v1R00001RRk3UQAT,0,70136000000m1cHAAQ,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 13:31,2018-10-31
00v1R00001RRk3eQAD,0,70136000000m4ZIAAY,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 13:32,2018-10-31
00v1R00001RRk3ZQAT,0,Benchmark-Report,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 13:31,2018-10-31
00v1R00001RQx7BQAT,0,70136000000lpwoAAA,,,Responded,1,0,2018-10-24,00536000006DZLrAAO,2018-10-24,00536000006DZLrAAO,10/24/18 16:16,2018-10-24
00v1R00001RRk9XQAT,0,70136000000m1GAAAY,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 14:36,2018-10-31
00v1R00001RRkOmQAL,0,70136000000m4ZIAAY,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 16:58,2018-10-31
00v1R00001RR6lHQAT,0,70136000000lpwoAAA,,,Responded,1,0,2018-10-24,00536000006DZLrAAO,2018-10-24,00536000006DZLrAAO,10/24/18 18:43,2018-10-24
00v1R00001RR6nfQAD,0,701360000008Vo9AAE,,,Responded,1,0,2018-10-24,00536000006DZLrAAO,2018-10-24,00536000006DZLrAAO,10/24/18 19:01,2018-10-24
00v1R00001RRpO3QAL,0,701360000011hoxAAA,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 19:38,2018-10-31
00v1R00001RRs8sQAD,0,701360000011dv8AAA,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 17:43,2018-11-01
00v1R00001RRs9MQAT,0,70136000000lpweAAA,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 17:51,2018-11-01
00v1R00001RR6p9QAD,0,70136000000lpwoAAA,,0031R00001vQ2AUQA0,Responded,1,1,2018-10-24,00536000006DZLrAAO,2018-10-24,00536000006DZLrAAO,10/31/18 12:51,2018-10-24
00v1R00001RR6pTQAT,0,701360000011dv8AAA,,0031R00001vQ2AUQA0,Responded,1,1,2018-10-24,00536000006DZLrAAO,2018-10-24,00536000006DZLrAAO,10/31/18 12:51,2018-10-24
00v1R00001RR6q8QAD,0,Developer-Edition,,0031R00001vQ2AUQA0,Responded,1,1,2018-10-24,00536000006DZLrAAO,2018-10-24,00536000006DZLrAAO,10/31/18 12:51,2018-10-24
00v1R00001RRphOQAT,0,Benchmark-Report,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 20:18,2018-10-31
00v1R00001RRpigQAD,0,Developer-Edition,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 20:38,2018-10-31
00v1R00001RRAt8QAH,0,AML-Webinar,,,On Demand,1,0,2018-10-24,00536000006DZLrAAO,2018-10-24,00536000006DZLrAAO,10/24/18 21:34,2018-10-24
00v1R00001RRpphQAD,0,Developer-Edition,,,Responded,1,0,2018-10-31,00536000006DZLrAAO,2018-10-31,00536000006DZLrAAO,10/31/18 21:51,2018-10-31
00v1R00001RRBHzQAP,0,Free-Trial,,0031R00001uqxGtQAI,Responded,1,1,2018-10-25,00536000006DZLrAAO,2018-10-25,00536000006DZLrAAO,10/29/18 9:35,2018-10-24
00v1R00001RRBIOQA5,0,Test-Drive,,0031R00001uqxGtQAI,Responded,1,1,2018-10-25,00536000006DZLrAAO,2018-10-25,00536000006DZLrAAO,10/29/18 9:35,2018-10-25
00v1R00001RRBIdQAP,0,Benchmark-Report,,,Responded,1,0,2018-10-25,00536000006DZLrAAO,2018-10-25,00536000006DZLrAAO,10/25/18 7:53,2018-10-25
00v1R00001RRq8hQAD,0,70136000000m1GAAAY,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 1:09,2018-10-31
00v1R00001RRBMHQA5,0,701360000011esHAAQ,,,Responded,1,0,2018-10-25,00536000006DZLrAAO,2018-10-25,00536000006DZLrAAO,10/25/18 9:22,2018-10-25
00v1R00001RRqBHQA1,0,Developer-Edition,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 3:28,2018-10-31
00v1R00001UeTbnQAF,0,701360000008VoEAAU,,,Responded,1,0,2018-11-13,00536000006DZLrAAO,2018-11-13,00536000006DZLrAAO,11/13/18 16:20,2018-11-13
00v1R00001RRBZuQAP,0,701360000011khcAAA,,,Responded,1,0,2018-10-25,00536000006DZLrAAO,2018-10-25,00536000006DZLrAAO,10/25/18 14:39,2018-10-25
00v1R00001RRBaJQAX,0,701360000008Vo9AAE,,,Responded,1,0,2018-10-25,00536000006DZLrAAO,2018-10-25,00536000006DZLrAAO,10/25/18 14:49,2018-10-25
00v1R00001RRBPGQA5,0,Benchmark-Report,,,Responded,1,0,2018-10-25,00536000006DZLrAAO,2018-10-25,00536000006DZLrAAO,10/25/18 10:45,2018-10-25
00v1R00001RRBPfQAP,0,70136000000m4ZIAAY,,,Responded,1,0,2018-10-25,00536000006DZLrAAO,2018-10-25,00536000006DZLrAAO,10/25/18 10:53,2018-10-25
00v1R00001RRBQJQA5,0,Developer-Edition,,,Responded,1,0,2018-10-25,00536000006DZLrAAO,2018-10-25,00536000006DZLrAAO,10/25/18 11:22,2018-10-25
00v1R00001RRBPuQAP,0,Developer-Edition,,,Responded,1,0,2018-10-25,00536000006DZLrAAO,2018-10-25,00536000006DZLrAAO,10/25/18 10:57,2018-10-25
00v1R00001RRBPzQAP,0,Benchmark-Report,,,Responded,1,0,2018-10-25,00536000006DZLrAAO,2018-10-25,00536000006DZLrAAO,10/25/18 10:57,2018-10-25
00v1R00001RRBQTQA5,0,Developer-Edition,,,Responded,1,0,2018-10-25,00536000006DZLrAAO,2018-10-25,00536000006DZLrAAO,10/25/18 11:26,2018-10-25
00v1R00001RRqCeQAL,0,7011R0000008XdyQAE,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 6:37,2018-10-31
00v1R00001RRqCjQAL,0,Developer-Edition,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 6:48,2018-10-31
00v1R00001RRqCyQAL,0,Benchmark-Report,,0031R00001vR2CGQA0,Responded,1,1,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/8/18 7:36,2018-11-01
00v1R00001RSZVIQA5,0,70136000000m1GAAAY,,0031R00001vR2CGQA0,Responded,1,1,2018-11-07,00536000006DZLrAAO,2018-11-07,00536000006DZLrAAO,11/8/18 7:36,2018-11-07
00v1R00001RSZVXQA5,0,Free-Trial,,0031R00001vR2CGQA0,Responded,1,1,2018-11-07,00536000006DZLrAAO,2018-11-07,00536000006DZLrAAO,11/8/18 7:36,2018-11-07
00v1R00001RRqCtQAL,0,Benchmark-Report,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 7:20,2018-11-01
00v1R00001RRqD8QAL,0,70136000000m4ZIAAY,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 7:32,2018-11-01
00v1R00001RRqDDQA1,0,Developer-Edition,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 7:34,2018-11-01
00v1R00001RRqDNQA1,0,Free-Trial,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 7:37,2018-11-01
00v1R00001RRqDSQA1,0,70136000000lpwoAAA,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 7:39,2018-11-01
00v1R00001RRqDXQA1,0,701360000011esHAAQ,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 7:40,2018-11-01
00v1R00001RRqDmQAL,0,Developer-Edition,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 7:52,2018-11-01
00v1R00001RRqNdQAL,0,Benchmark-Report,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 9:22,2018-11-01
00v1R00001RRqbfQAD,0,Benchmark-Report,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 13:52,2018-11-01
00v1R00001RRqNnQAL,0,Benchmark-Report,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 9:36,2018-11-01
00v1R00001RRqWaQAL,0,701360000011dv8AAA,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 12:39,2018-11-01
00v1R00001RRqZoQAL,0,70136000000lpwoAAA,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 13:04,2018-11-01
00v1R00001RRrcMQAT,0,Benchmark-Report,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 16:37,2018-11-01
00v1R00001UeTF8QAN,0,701360000008VoEAAU,,,Attended,1,0,2018-11-13,00536000006DZLrAAO,2018-11-14,00536000006DZLrAAO,11/14/18 23:16,2018-11-13
00v1R00001RRrdHQAT,0,Test-Drive,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 16:43,2018-11-01
00v1R00001RRC81QAH,0,70136000000lpwoAAA,,,Responded,1,0,2018-10-25,00536000006DZLrAAO,2018-10-25,00536000006DZLrAAO,10/25/18 20:43,2018-10-25
00v1R00001RRCAMQA5,0,Benchmark-Report,,,Responded,1,0,2018-10-25,00536000006DZLrAAO,2018-10-25,00536000006DZLrAAO,10/25/18 21:30,2018-10-25
00v1R00001RRCGYQA5,0,Developer-Edition,,,Responded,1,0,2018-10-26,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/26/18 0:00,2018-10-25
00v1R00001RRCGnQAP,0,7011R0000008XdyQAE,,,Responded,1,0,2018-10-26,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/26/18 0:07,2018-10-25
00v1R00001RRCH8QAP,0,Developer-Edition,,,Responded,1,0,2018-10-26,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/26/18 0:12,2018-10-25
00v1R00001RRCH7QAP,0,Developer-Edition,,,Responded,1,0,2018-10-26,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/26/18 0:12,2018-10-25
00v1R00001RRCH2QAP,0,7011R0000008XdyQAE,,0031R00001uqx4xQAA,Responded,1,1,2018-10-26,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/29/18 8:18,2018-10-25
00v1R00001RRzXOQA1,0,Developer-Edition,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 20:25,2018-11-01
00v1R00001RRCItQAP,0,Benchmark-Report,,,Responded,1,0,2018-10-26,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/26/18 1:58,2018-10-25
00v1R00001RRCJwQAP,0,701360000011bWLAAY,,,Responded,1,0,2018-10-26,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/26/18 3:05,2018-10-25
00v1R00001RRCKLQA5,0,70136000000lkzNAAQ,,,Responded,1,0,2018-10-26,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/26/18 3:31,2018-10-25
00v1R00001RRCKpQAP,0,Test-Drive,,,Responded,1,0,2018-10-26,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/26/18 3:53,2018-10-25
00v1R00001RRCLiQAP,0,70136000000m4ZIAAY,,,Responded,1,0,2018-10-26,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/26/18 5:28,2018-10-25
00v1R00001RRCM7QAP,0,Developer-Edition,,,Responded,1,0,2018-10-26,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/26/18 6:16,2018-10-25
00v1R00001RSBd8QAH,0,70136000000m4ZIAAY,,,Responded,1,0,2018-11-05,00536000006DZLrAAO,2018-11-05,00536000006DZLrAAO,11/5/18 6:01,2018-11-04
00v1R00001RS0MeQAL,0,Test-Drive,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 22:08,2018-11-01
00v1R00001RRCMlQAP,0,Benchmark-Report,,,Responded,1,0,2018-10-26,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/26/18 7:19,2018-10-26
00v1R00001RRCNAQA5,0,Developer-Edition,,0031R00001uqx8VQAQ,Responded,1,1,2018-10-26,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/29/18 9:19,2018-10-26
00v1R00001RRCNPQA5,0,Developer-Edition,,,Responded,1,0,2018-10-26,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/26/18 8:30,2018-10-26
00v1R00001RRCOhQAP,0,Developer-Edition,,,Responded,1,0,2018-10-26,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/26/18 9:30,2018-10-26
00v1R00001RS0SXQA1,0,Benchmark-Report,,,Responded,1,0,2018-11-01,00536000006DZLrAAO,2018-11-01,00536000006DZLrAAO,11/1/18 22:21,2018-11-01
00v1R00001RRClsQAH,0,Developer-Edition,,,Responded,1,0,2018-10-26,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/26/18 16:52,2018-10-26
00v1R00001RRCoNQAX,0,Developer-Edition,,,Responded,1,0,2018-10-26,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/26/18 17:31,2018-10-26
00v1R00001RRCemQAH,0,70136000000lpwoAAA,,,Responded,1,0,2018-10-26,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/26/18 15:40,2018-10-26
00v1R00001RRCu8QAH,0,Developer-Edition,,,Responded,1,0,2018-10-26,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/26/18 17:56,2018-10-26
00v1R00001RRClOQAX,0,Developer-Edition,,,Responded,1,0,2018-10-26,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/26/18 16:45,2018-10-26
00v1R00001RRWIPQA5,0,Developer-Edition,,,Responded,1,0,2018-10-26,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/26/18 21:08,2018-10-26
00v1R00001RS3kpQAD,0,Benchmark-Report,,,Responded,1,0,2018-11-02,00536000006DZLrAAO,2018-11-02,00536000006DZLrAAO,11/2/18 8:50,2018-11-02
00v1R00001RS3nFQAT,0,Developer-Edition,,,Responded,1,0,2018-11-02,00536000006DZLrAAO,2018-11-02,00536000006DZLrAAO,11/2/18 9:34,2018-11-02
00v1R00001RS3KcQAL,0,70136000000lmENAAY,,,Responded,1,0,2018-11-02,00536000006DZLrAAO,2018-11-02,00536000006DZLrAAO,11/2/18 4:30,2018-11-01
00v1R00001RRK2TQAX,0,70136000000lpwoAAA,,,Responded,1,0,2018-10-26,00536000006DZLrAAO,2018-10-26,00536000006DZLrAAO,10/26/18 19:48,2018-10-26
00v1R00001RS3sjQAD,0,Developer-Edition,,,Responded,1,0,2018-11-02,00536000006DZLrAAO,2018-11-02,00536000006DZLrAAO,11/2/18 10:36,2018-11-02
00v1R00001RS43AQAT,0,Benchmark-Report,,,Responded,1,0,2018-11-02,00536000006DZLrAAO,2018-11-02,00536000006DZLrAAO,11/2/18 11:42,2018-11-02
00v1R00001RS4E3QAL,0,701360000011bW1AAI,,,Responded,1,0,2018-11-02,00536000006DZLrAAO,2018-11-02,00536000006DZLrAAO,11/2/18 12:29,2018-11-02
00v1R00001RS4DoQAL,0,Developer-Edition,,,Responded,1,0,2018-11-02,00536000006DZLrAAO,2018-11-02,00536000006DZLrAAO,11/2/18 12:14,2018-11-02
00v1R00001RS3h7QAD,0,Benchmark-Report,,,Responded,1,0,2018-11-02,00536000006DZLrAAO,2018-11-02,00536000006DZLrAAO,11/2/18 7:05,2018-11-02
00v1R00001RS4S5QAL,0,Benchmark-Report,,,Responded,1,0,2018-11-02,00536000006DZLrAAO,2018-11-02,00536000006DZLrAAO,11/2/18 13:19,2018-11-02
00v1R00001RS5DbQAL,0,70136000000lpwoAAA,,,Responded,1,0,2018-11-02,00536000006DZLrAAO,2018-11-02,00536000006DZLrAAO,11/2/18 16:45,2018-11-02
00v1R00001RS4SZQA1,0,Developer-Edition,,,Responded,1,0,2018-11-02,00536000006DZLrAAO,2018-11-02,00536000006DZLrAAO,11/2/18 13:29,2018-11-02
00v1R00001RS4ULQA1,0,70136000000lpwoAAA,,,Responded,1,0,2018-11-02,00536000006DZLrAAO,2018-11-02,00536000006DZLrAAO,11/2/18 13:57,2018-11-02
00v1R00001RS4kJQAT,0,70136000000lpweAAA,,,Responded,1,0,2018-11-02,00536000006DZLrAAO,2018-11-02,00536000006DZLrAAO,11/2/18 14:26,2018-11-02
00v1R00001RS4kOQAT,0,701360000011dv8AAA,,,Responded,1,0,2018-11-02,00536000006DZLrAAO,2018-11-02,00536000006DZLrAAO,11/2/18 14:26,2018-11-02
00v1R00001RS4kTQAT,0,70136000000m1cHAAQ,,,Responded,1,0,2018-11-02,00536000006DZLrAAO,2018-11-02,00536000006DZLrAAO,11/2/18 14:27,2018-11-02
00v1R00001RS4kYQAT,0,Benchmark-Report,,,Responded,1,0,2018-11-02,00536000006DZLrAAO,2018-11-02,00536000006DZLrAAO,11/2/18 14:27,2018-11-02
00v1R00001RS4kdQAD,0,70136000000m4ZIAAY,,,Responded,1,0,2018-11-02,00536000006DZLrAAO,2018-11-02,00536000006DZLrAAO,11/2/18 14:27,2018-11-02
00v1R00001RRX5rQAH,0,Benchmark-Report,,,Responded,1,0,2018-10-27,00536000006DZLrAAO,2018-10-27,00536000006DZLrAAO,10/27/18 15:45,2018-10-27
00v1R00001RRX3qQAH,0,Developer-Edition,,,Responded,1,0,2018-10-27,00536000006DZLrAAO,2018-10-27,00536000006DZLrAAO,10/27/18 15:34,2018-10-27
00v1R00001RRWSpQAP,0,7011R0000008XdyQAE,,,Responded,1,0,2018-10-27,00536000006DZLrAAO,2018-10-27,00536000006DZLrAAO,10/27/18 2:29,2018-10-26
00v1R00001RRWTTQA5,0,7011R0000008XdyQAE,,,Responded,1,0,2018-10-27,00536000006DZLrAAO,2018-10-27,00536000006DZLrAAO,10/27/18 2:54,2018-10-26
00v1R00001RRWXBQA5,0,Benchmark-Report,,,Responded,1,0,2018-10-27,00536000006DZLrAAO,2018-10-27,00536000006DZLrAAO,10/27/18 9:43,2018-10-27
00v1R00001RRWXLQA5,0,70136000000lsymAAA,,,Responded,1,0,2018-10-27,00536000006DZLrAAO,2018-10-27,00536000006DZLrAAO,10/27/18 10:25,2018-10-27
00v1R00001RRZj0QAH,0,70136000000lwDjAAI,,,On Demand,1,0,2018-10-27,00536000006DZLrAAO,2018-10-27,00536000006DZLrAAO,10/27/18 20:57,2018-10-27
00v1R00001UeMm3QAF,0,Benchmark-Report,,,Responded,1,0,2018-11-12,00536000006DZLrAAO,2018-11-12,00536000006DZLrAAO,11/12/18 6:39,2018-11-11
00v1R00001UeMwmQAF,0,Developer-Edition,,,Responded,1,0,2018-11-12,00536000006DZLrAAO,2018-11-12,00536000006DZLrAAO,11/12/18 7:28,2018-11-11
